productName,Source,Model,Company,TotalCost,RGB,GB,PricePerGB,Speed,Timing,Latency,uniform_speedScore,uniform_priceScore
G.SKILL TridentZ RGB Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GTZR,Newegg,F4-3600C16D-64GTZR,G.SKILL,319.99,True,64.0,4.99984375,3600.0,16.0,8.89,8.817891373801917,8.514922222583055
G.SKILL Trident Z Neo Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GTZN,Newegg,F4-3600C16D-64GTZN,G.SKILL,319.99,False,64.0,4.99984375,3600.0,16.0,8.89,8.817891373801917,8.514922222583055
G.SKILL Ripjaws V Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GVK,Newegg,F4-3600C16D-64GVK,G.SKILL,284.99,False,64.0,4.45296875,3600.0,16.0,8.89,8.817891373801917,8.859353119412223
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTRG,Newegg,F4-3600C16Q-64GTRG,G.SKILL,529.99,False,64.0,8.28109375,3600.0,16.0,8.89,8.817891373801917,6.4483368416080395
G.SKILL Trident Z Royal Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C16Q-64GTRGC,Newegg,F4-3600C16Q-64GTRGC,G.SKILL,409.99,False,64.0,6.40609375,3600.0,16.0,8.89,8.817891373801917,7.629242773593763
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16D-64GTRG,Newegg,F4-3600C16D-64GTRG,G.SKILL,344.99,False,64.0,5.39046875,3600.0,16.0,8.89,8.817891373801917,8.268900153419361
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GTRS,Newegg,F4-3600C16Q-128GTRS,G.SKILL,679.99,False,128.0,5.312421875,3600.0,16.0,8.89,8.817891373801917,8.318055362838269
G.SKILL Ripjaws V Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GVK,Newegg,F4-3600C16Q-128GVK,G.SKILL,589.99,False,128.0,4.609296875,3600.0,16.0,8.89,8.817891373801917,8.760895087332914
CORSAIR Dominator Platinum RGB 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model CMT64GX4M4K3600C16,Newegg,CMT64GX4M4K3600C16,CORSAIR,819.99,True,64.0,12.81234375,3600.0,16.0,8.89,8.817891373801917,3.5944808393092096
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q-128GTRG,Newegg,F4-3600C16Q-128GTRG,G.SKILL,689.99,False,128.0,5.390546875,3600.0,16.0,8.89,8.817891373801917,8.268850949005529
G.SKILL TridentZ RGB Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q2-256GTZR,Newegg,F4-3600C16Q2-256GTZR,G.SKILL,1299.99,True,256.0,5.0780859375,3600.0,16.0,8.89,8.817891373801917,8.465644002129567
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q2-256GTRG,Newegg,F4-3600C16Q2-256GTRG,G.SKILL,1369.99,False,256.0,5.3515234375,3600.0,16.0,8.89,8.817891373801917,8.293428553714982
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C16Q2-256GTRS,Newegg,F4-3600C16Q2-256GTRS,G.SKILL,1379.99,False,256.0,5.3905859375,3600.0,16.0,8.89,8.817891373801917,8.268826346798614
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GVK,Newegg,F4-3200C14D-32GVK,G.SKILL,194.99,False,32.0,6.0934375,3200.0,14.0,8.75,8.966986155484559,7.826158837752382
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTZR,Newegg,F4-3200C14D-32GTZR,G.SKILL,219.99,True,32.0,6.8746875,3200.0,14.0,8.75,8.966986155484559,7.3341146994249975
G.SKILL Flare X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GFX,Newegg,F4-3200C14D-32GFX,G.SKILL,194.99,False,32.0,6.0934375,3200.0,14.0,8.75,8.966986155484559,7.826158837752382
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C14D-32GTZSK,Newegg,F4-3200C14D-32GTZSK,G.SKILL,199.99,False,32.0,6.2496875,3200.0,14.0,8.75,8.966986155484559,7.727750010086904
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C14D-32GTZSW,Newegg,F4-3200C14D-32GTZSW,G.SKILL,199.99,False,32.0,6.2496875,3200.0,14.0,8.75,8.966986155484559,7.727750010086904
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTRG,Newegg,F4-3200C14D-32GTRG,G.SKILL,291.26,True,32.0,9.101875,3200.0,14.0,8.75,8.966986155484559,5.93139526988129
G.SKILL Trident Z Neo (For AMD Ryzen) Series 32GB (2 x 16GB) 288-Pin RGB DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14D-32GTZN,Newegg,F4-3200C14D-32GTZN,G.SKILL,271.71,True,32.0,8.4909375,3200.0,14.0,8.75,8.966986155484559,6.316173786053305
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform / Intel X99 Platform Desktop Memory Model F4-3200C14Q-64GTZSW,Newegg,F4-3200C14Q-64GTZSW,G.SKILL,521.77,False,64.0,8.15265625,3200.0,14.0,8.75,8.966986155484559,6.5292288979490625
G.SKILL TridentZ Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel X99 Platform Desktop Memory Model F4-3200C14Q2128GTZSW,Newegg,F4-3200C14Q2128GTZSW,G.SKILL,1044.99,False,128.0,8.163984375,3200.0,14.0,8.75,8.966986155484559,6.522094257943314
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C14Q-64GTZ,Newegg,F4-3200C14Q-64GTZ,G.SKILL,444.99,False,64.0,6.95296875,3200.0,14.0,8.75,8.966986155484559,7.284811876764593
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel Z370 Platform Desktop Memory Model F4-3200C14D-32GTZ,Newegg,F4-3200C14D-32GTZ,G.SKILL,369.99,False,32.0,11.5621875,3200.0,14.0,8.75,8.966986155484559,4.38184986946069
CORSAIR 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMT32GX4M2C3200C14,Newegg,CMT32GX4M2C3200C14,CORSAIR,399.99,False,32.0,12.4996875,3200.0,14.0,8.75,8.966986155484559,3.7913969034678283
G.SKILL Trident Z Royal Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C14Q2-128GTRS,Newegg,F4-3200C14Q2-128GTRS,G.SKILL,1199.99,False,128.0,9.374921875,3200.0,14.0,8.75,8.966986155484559,5.759425843535868
G.SKILL Ripjaws V Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q2-256GVK,Newegg,F4-3200C14Q2-256GVK,G.SKILL,1149.99,False,256.0,4.4921484375,3200.0,14.0,8.75,8.966986155484559,8.834677105875105
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14D-64GTRG,Newegg,F4-3200C14D-64GTRG,G.SKILL,349.99,False,64.0,5.46859375,3200.0,14.0,8.75,8.966986155484559,8.219695739586623
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q-128GTRG,Newegg,F4-3200C14Q-128GTRG,G.SKILL,689.99,False,128.0,5.390546875,3200.0,14.0,8.75,8.966986155484559,8.268850949005529
G.SKILL Ripjaws V Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q-128GVK,Newegg,F4-3200C14Q-128GVK,G.SKILL,579.99,False,128.0,4.531171875,3200.0,14.0,8.75,8.966986155484559,8.810099501165652
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q2-256GTRS,Newegg,F4-3200C14Q2-256GTRS,G.SKILL,1369.99,False,256.0,5.3515234375,3200.0,14.0,8.75,8.966986155484559,8.293428553714982
G.SKILL TridentZ RGB Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q-128GTZR,Newegg,F4-3200C14Q-128GTZR,G.SKILL,629.99,True,128.0,4.921796875,3200.0,14.0,8.75,8.966986155484559,8.564077432001959
G.SKILL TridentZ RGB Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q2-256GTZR,Newegg,F4-3200C14Q2-256GTZR,G.SKILL,1299.99,True,256.0,5.0780859375,3200.0,14.0,8.75,8.966986155484559,8.465644002129567
G.SKILL Trident Z Royal Series 256GB (8 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14Q2-256GTRG,Newegg,F4-3200C14Q2-256GTRG,G.SKILL,1369.99,False,256.0,5.3515234375,3200.0,14.0,8.75,8.966986155484559,8.293428553714982
G.SKILL TridentZ RGB Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model F4-3200C14D-64GTZR,Newegg,F4-3200C14D-64GTZR,G.SKILL,319.99,True,64.0,4.99984375,3200.0,14.0,8.75,8.966986155484559,8.514922222583055
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C19D-32GTRS,Newegg,F4-3600C19D-32GTRS,G.SKILL,174.99,False,32.0,5.4684375,3600.0,19.0,10.56,7.039403620873269,8.21979414841429
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model F4-3600C19D-32GVRB,Newegg,F4-3600C19D-32GVRB,G.SKILL,128.49,False,32.0,4.0153125,3600.0,19.0,10.56,7.039403620873269,9.134996245703224
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C19Q-64GVRB,Newegg,F4-3600C19Q-64GVRB,G.SKILL,264.99,False,64.0,4.14046875,3600.0,19.0,10.56,7.039403620873269,9.056170774743178
G.SKILL Ripjaws V Series 16GB 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C19S-16GVRB,Newegg,F4-3600C19S-16GVRB,G.SKILL,66.99,False,16.0,4.186875,3600.0,19.0,10.56,7.039403620873269,9.02694335292653
G.SKILL Sniper X Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C19D-32GSXKB,Newegg,F4-3600C19D-32GSXKB,G.SKILL,141.33,False,32.0,4.4165625,3600.0,19.0,10.56,7.039403620873269,8.88228237625828
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Desktop Memory Model F4-3600C19D-32GTRG,Newegg,F4-3600C19D-32GTRG,G.SKILL,207.01,False,32.0,6.4690625,3600.0,19.0,10.56,7.039403620873269,7.589584016044575
Team T-FORCE VULCAN TUF Gaming Alliance 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel XMP 2.0 Desktop Memory Model TLTYD432G3600HC19ADC01,Newegg,TLTYD432G3600HC19ADC01,Team,119.99,False,32.0,3.7496875,3600.0,19.0,10.56,7.039403620873269,9.302291252734536
G.SKILL TridentZ RGB Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-64GTZR,Newegg,F4-4000C18D-64GTZR,G.SKILL,319.99,True,64.0,4.99984375,4000.0,18.0,9.01,8.690095846645368,8.514922222583055
G.SKILL Ripjaws V Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-64GVK,Newegg,F4-4000C18D-64GVK,G.SKILL,279.99,False,64.0,4.37484375,4000.0,18.0,9.01,8.690095846645368,8.908557533244961
Crucial Ballistix MAX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model BLM2K16G40C18U4B,Newegg,BLM2K16G40C18U4B,Crucial,339.99,False,32.0,10.6246875,4000.0,18.0,9.01,8.690095846645368,4.972302835453552
Crucial Ballistix MAX RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model BLM2K16G40C18U4BL,Newegg,BLM2K16G40C18U4BL,Crucial,399.99,True,32.0,12.4996875,4000.0,18.0,9.01,8.690095846645368,3.7913969034678283
G.SKILL TridentZ RGB Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18Q-128GTZR,Newegg,F4-4000C18Q-128GTZR,G.SKILL,629.99,True,128.0,4.921796875,4000.0,18.0,9.01,8.690095846645368,8.564077432001959
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-64GTRG,Newegg,F4-4000C18D-64GTRG,G.SKILL,339.99,False,64.0,5.31234375,4000.0,18.0,9.01,8.690095846645368,8.3181045672521
CORSAIR Vengeance LPX (AMD Ryzen Ready) 32GB (2 x 16GB) 288-Pin DDR4 4000 (PC4 32000) Desktop Memory Model CMK32GX4M2Z4000C18,Newegg,CMK32GX4M2Z4000C18,CORSAIR,259.99,False,32.0,8.1246875,4000.0,18.0,9.01,8.690095846645368,6.546844078101182
G.SKILL Trident Z Royal Series 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18D-64GTRS,Newegg,F4-4000C18D-64GTRS,G.SKILL,339.99,False,64.0,5.31234375,4000.0,18.0,9.01,8.690095846645368,8.3181045672521
G.SKILL Trident Z Royal Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18Q-128GTRS,Newegg,F4-4000C18Q-128GTRS,G.SKILL,679.99,False,128.0,5.312421875,4000.0,18.0,9.01,8.690095846645368,8.318055362838269
G.SKILL Ripjaws V Series 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C18Q-128GVK,Newegg,F4-4000C18Q-128GVK,G.SKILL,586.33,False,128.0,4.580703125,4000.0,18.0,9.01,8.690095846645368,8.778903902795696
CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMK64GX4M4X4000C18,Newegg,CMK64GX4M4X4000C18,CORSAIR,559.99,False,64.0,8.74984375,4000.0,18.0,9.01,8.690095846645368,6.153110358611609
CORSAIR Vengeance LPX 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMK128GX4M4X4000C18,Newegg,CMK128GX4M4X4000C18,CORSAIR,1199.99,False,128.0,9.374921875,4000.0,18.0,9.01,8.690095846645368,5.759425843535868
CORSAIR Vengeance LPX (AMD Ryzen Ready) 128GB (4 x 32GB) 288-Pin DDR4 4000 (PC4 32000) Desktop Memory Model CMK128GX4M4Z4000C18,Newegg,CMK128GX4M4Z4000C18,CORSAIR,1199.99,False,128.0,9.374921875,4000.0,18.0,9.01,8.690095846645368,5.759425843535868
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C19D-32GTZR,Newegg,F4-4000C19D-32GTZR,G.SKILL,289.99,True,32.0,9.0621875,4000.0,19.0,9.5,8.168264110756123,5.956391112108321
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel Z370 Desktop Memory Model F4-4000C19D-32GTZKK,Newegg,F4-4000C19D-32GTZKK,G.SKILL,269.99,False,32.0,8.4371875,4000.0,19.0,9.5,8.168264110756123,6.350026422770227
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel Z370 Desktop Memory Model F4-4000C19D-32GTZSW,Newegg,F4-4000C19D-32GTZSW,G.SKILL,504.0,False,32.0,15.75,4000.0,19.0,9.5,8.168264110756123,1.7442964703705777
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model CMT32GX4M2K4000C19,Newegg,CMT32GX4M2K4000C19,CORSAIR,474.99,True,32.0,14.8434375,4000.0,19.0,9.5,8.168264110756123,2.3152644884856755
CORSAIR Dominator Platinum RGB 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMT32GX4M2K4000C19W,Newegg,CMT32GX4M2K4000C19W,CORSAIR,424.99,True,32.0,13.2809375,4000.0,19.0,9.5,8.168264110756123,3.299352765140444
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C19D-32GTRG,Newegg,F4-4000C19D-32GTRG,G.SKILL,329.99,False,32.0,10.3121875,4000.0,19.0,9.5,8.168264110756123,5.169120490784504
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C19D-32GTRS,Newegg,F4-4000C19D-32GTRS,G.SKILL,479.0,False,32.0,14.96875,4000.0,19.0,9.5,8.168264110756123,2.2363406086979634
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 Desktop Memory Model CMK32GX4M2F4000C19,Newegg,CMK32GX4M2F4000C19,CORSAIR,513.0,False,32.0,16.03125,4000.0,19.0,9.5,8.168264110756123,1.5671605805727196
CORSAIR Vengeance LPX 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model CMK32GX4M2G4000C19,Newegg,CMK32GX4M2G4000C19,CORSAIR,319.99,False,32.0,9.9996875,4000.0,19.0,9.5,8.168264110756123,5.365938146115459
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C16D-32GTRS,Newegg,F4-4000C16D-32GTRS,G.SKILL,319.99,False,32.0,9.9996875,4000.0,16.0,8.01,9.755058572949947,5.365938146115459
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C17D-32GTZRB,Newegg,F4-4000C17D-32GTZRB,G.SKILL,269.99,True,32.0,8.4371875,4000.0,17.0,8.5,9.233226837060704,6.350026422770227
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Intel XMP 2.0 Desktop Memory Model F4-4000C17D-32GVKB,Newegg,F4-4000C17D-32GVKB,G.SKILL,229.99,False,32.0,7.1871875,4000.0,17.0,8.5,9.233226837060704,7.137297044094043
G.SKILL Ripjaws V Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14Q2-128GVKD,Newegg,F4-3000C14Q2-128GVKD,G.SKILL,649.99,False,128.0,5.078046875,3000.0,14.0,9.33,8.349307774227903,8.465668604336482
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14D-32GVR,Newegg,F4-3000C14D-32GVR,G.SKILL,144.99,False,32.0,4.5309375,3000.0,14.0,9.33,8.349307774227903,8.81024711440715
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14D-32GVK,Newegg,F4-3000C14D-32GVK,G.SKILL,176.71,False,32.0,5.5221875,3000.0,14.0,9.33,8.349307774227903,8.185941511697365
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14Q-64GVK,Newegg,F4-3000C14Q-64GVK,G.SKILL,279.99,False,64.0,4.37484375,3000.0,14.0,9.33,8.349307774227903,8.908557533244961
G.SKILL Ripjaws V Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C14Q-64GVR,Newegg,F4-3000C14Q-64GVR,G.SKILL,279.99,False,64.0,4.37484375,3000.0,14.0,9.33,8.349307774227903,8.908557533244961
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel Z370 Platform Desktop Memory Model F4-3000C14Q-64GTZ,Newegg,F4-3000C14Q-64GTZ,G.SKILL,324.99,False,64.0,5.07796875,3000.0,14.0,9.33,8.349307774227903,8.465717808750316
G.SKILL TridentZ Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Intel Z370 Platform Desktop Memory Model F4-3000C14D-32GTZ,Newegg,F4-3000C14D-32GTZ,G.SKILL,211.21,False,32.0,6.6003125,3000.0,14.0,9.33,8.349307774227903,7.506920600805574
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C17D-32GTZRB,Newegg,F4-4266C17D-32GTZRB,G.SKILL,319.99,True,32.0,9.9996875,4266.0,17.0,7.97,9.79765708200213,5.365938146115459
G.SKILL Ripjaws V Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C17D-32GVKB,Newegg,F4-4266C17D-32GVKB,G.SKILL,279.99,False,32.0,8.7496875,4266.0,17.0,7.97,9.79765708200213,6.153208767439274
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C17D-32GTRSB,Newegg,F4-4266C17D-32GTRSB,G.SKILL,339.99,False,32.0,10.6246875,4266.0,17.0,7.97,9.79765708200213,4.972302835453552
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4266 (PC4 34100) Intel XMP 2.0 Desktop Memory Model F4-4266C17D-32GTRGB,Newegg,F4-4266C17D-32GTRGB,G.SKILL,339.99,True,32.0,10.6246875,4266.0,17.0,7.97,9.79765708200213,4.972302835453552
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 32GB (2 x 16GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMW32GX4M2Z2933C16,Newegg,CMW32GX4M2Z2933C16,CORSAIR,136.99,True,32.0,4.2809375,2933.0,16.0,10.91,6.666666666666668,8.967701238671914
CORSAIR Vengeance RGB Pro (AMD Ryzen Ready) 64GB (4 x 16GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMW64GX4M4Z2933C16,Newegg,CMW64GX4M4Z2933C16,CORSAIR,389.54,True,64.0,6.0865625,2933.0,16.0,10.91,6.666666666666668,7.830488826169662
CORSAIR Vengeance LPX (AMD Ryzen Ready) 128GB (8 x 16GB) 288-Pin DDR4 2933 (PC4 23400) Desktop Memory Model CMK128GX4M8Z2933C16,Newegg,CMK128GX4M8Z2933C16,CORSAIR,579.99,False,128.0,4.531171875,2933.0,16.0,10.91,6.666666666666668,8.810099501165652
G.SKILL TridentZ RGB Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z270 / Z370 / X299 Desktop Memory Model F4-3600C17D-32GTZR,Newegg,F4-3600C17D-32GTZR,G.SKILL,299.0,True,32.0,9.34375,3600.0,17.0,9.44,8.2321618743344,5.779058404655131
G.SKILL TridentZ RGB Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel X299 Desktop Memory Model F4-3600C17Q2-128GTZR,Newegg,F4-3600C17Q2-128GTZR,G.SKILL,699.99,True,128.0,5.468671875,3600.0,17.0,9.44,8.2321618743344,8.21964653517279
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3600 (PC4 28800) Intel Z370 / X299 Desktop Memory Model F4-3600C17Q-64GTZKK,Newegg,F4-3600C17Q-64GTZKK,G.SKILL,309.99,False,64.0,4.84359375,3600.0,17.0,9.44,8.2321618743344,8.613331050248531
